Project,Key,Summary,Issue Type,Status,Priority,Resolution,Assignee,Reporter,Creator,Created,Last Viewed,Updated,Resolved,Affects Version/s,Fix Version/s,Component/s,Due Date,Votes,Watchers,Images,Original Estimate,Remaining Estimate,Time Spent,Work Ratio,Sub-Tasks,Linked Issues,Environment,Description,Security Level,Progress,Σ Progress,Σ Time Spent,Σ Remaining Estimate,Σ Original Estimate,Labels,Rank,Status Whiteboard,Epic Link,Tags,Flagged,Rank (Obsolete),Epic/Theme,Sprint,Issuezilla Id
javacc,JAVACC-116,jjStopAtPos breaks jjmatchedKind value?,Bug,Closed,Major,Incomplete,sreeni,kmaxima,kmaxima,09/Feb/06 6:54 AM,,14/Jun/09 9:35 AM,14/Jun/09 9:35 AM,4.0,milestone 1,general,,0,0,,,,,,,,"Operating System: Windows XP
 Platform: All","I'm using JAVACC 4.0. I found the jjStopAtPos() method breaks jjmatchedKind 
 value?
 
 My Input text is very simple. just like following.
 
 sc_in< > in1, in5;
 
 I attatch the DEBUG_TOKEN_MANAGER log, input file, and parser source code.
 Parser source code is very simple contrary to it's size. (Most code is not 
 used, but size does matter, I think.)
 
 regards.
 
 input file =======================================================
 sc_in< > in1, in5;
 
 
 
 
 DEBUG_TOKEN_MANAGER log ==========================================
 
 msg : Reading from file D:\trash\ast\testsystemc\stage1.h . . .
 Call: compile_unit
 Call: port_var_declaration
 <DEFAULT>Current character : s (115) at line 1 column 1
 Possible string literal matches : { ""short"", ""signed"", ""sizeof"", ""static"", 
 ""struct"", ""switch"", ""static_cast"", ""sc_module"", ""sc_in"", 
 ""sc_out"", ""sc_inout"", ""sc_fifo_in"", ""sc_fifo_out"", ""sc_port"", 
 ""sc_fifo"" } 
 <DEFAULT>Current character : c (99) at line 1 column 2
 Possible string literal matches : 
 { ""sc_module"", ""sc_in"", ""sc_out"", ""sc_inout"", 
 ""sc_fifo_in"", ""sc_fifo_out"", ""sc_port"", ""sc_fifo"" } 
 <DEFAULT>Current character : _ (95) at line 1 column 3
 Possible string literal matches : 
 { ""sc_module"", ""sc_in"", ""sc_out"", ""sc_inout"", 
 ""sc_fifo_in"", ""sc_fifo_out"", ""sc_port"", ""sc_fifo"" } 
 <DEFAULT>Current character : i (105) at line 1 column 4
 Possible string literal matches : { , ""sc_in"", 
 ""sc_inout"" } 
 <DEFAULT>Current character : n (110) at line 1 column 5
 Currently matched the first 5 characters as a ""sc_in"" token.
 Possible string literal matches : { , ""sc_inout"" } 
 <DEFAULT>Current character : < (60) at line 1 column 6
 No string literal matches possible.
 No more string literal token matches are possible.
 Starting NFA to match one of : { <ID> }
 <DEFAULT>Current character : < (60) at line 1 column 6
 Currently matched the first 5 characters as a ""sc_in"" token.
 Putting back 1 characters into the input stream.
 ****** FOUND A ""sc_in"" MATCH (sc_in) ******
 
 Consumed token: <""sc_in"" at line 1 column 1>
 <DEFAULT>Current character : < (60) at line 1 column 6
 Currently matched the first 1 characters as a ""<"" token.
 Possible string literal matches : { ""<<="", ""<="", ""<<"" } 
 <DEFAULT>Current character : (32) at line 1 column 7
 No more string literal token matches are possible.
 Starting NFA to match one of : { }
 <DEFAULT>Current character : (32) at line 1 column 7
 Currently matched the first 1 characters as a ""<"" token.
 Putting back 1 characters into the input stream.
 ****** FOUND A ""<"" MATCH (<) ******
 
 Consumed token: <""<"" at line 1 column 6>
 <DEFAULT>Skipping character : (32)
 <DEFAULT>Skipping character : (32)
 <DEFAULT>Current character : > (62) at line 1 column 9
 Currently matched the first 1 characters as a "">"" token.
 Possible string literal matches : { "">>="", "">="", "">>"" } 
 <DEFAULT>Current character : (32) at line 1 column 10
 No more string literal token matches are possible.
 Starting NFA to match one of : { }
 <DEFAULT>Current character : (32) at line 1 column 10
 Currently matched the first 1 characters as a "">"" token.
 Putting back 1 characters into the input stream.
 ****** FOUND A "">"" MATCH (>) ******
 
 Consumed token: <"">"" at line 1 column 9>
 <DEFAULT>Skipping character : (32)
 <DEFAULT>Current character : i (105) at line 1 column 11
 Possible string literal matches : { ""if"", ""inline"", ""int"" } 
 <DEFAULT>Current character : n (110) at line 1 column 12
 Possible string literal matches : { ""inline"", ""int"" } 
 <DEFAULT>Current character : 1 (49) at line 1 column 13
 No string literal matches possible.
 No more string literal token matches are possible.
 Starting NFA to match one of : { <ID> }
 <DEFAULT>Current character : 1 (49) at line 1 column 13
 Currently matched the first 3 characters as a <ID> token.
 Possible kinds of longer matches : { <ID> }
 <DEFAULT>Current character : , (44) at line 1 column 14
 Currently matched the first 3 characters as a <ID> token.
 Putting back 1 characters into the input stream.
 ****** FOUND A <ID> MATCH (in1) ******
 
 Consumed token: <<ID>: ""in1"" at line 1 column 11>
 <DEFAULT>Current character : , (44) at line 1 column 14
 Currently matched the first 1 characters as a "","" token.
 Possible string literal matches : { "", "" } 
 <DEFAULT>Current character : (32) at line 1 column 15
 No more string literal token matches are possible.
 Currently matched the first 2 characters as a "", "" token.
 ****** FOUND A "", "" MATCH (, ) ******
 
 Return: port_var_declaration
 Return: compile_unit
 Exception in thread ""main"" com.foo.com.ParseException: Encountered "", "" at line 
 1, column 14.
 Was expecting:
 "","" ...
 
 	at com.foo.com.eg1.generateParseException(eg1.java:818)
 	at com.foo.com.eg1.jj_consume_token(eg1.java:688)
 	at com.foo.com.eg1.port_var_declaration(eg1.java:48)
 	at com.foo.com.eg1.compile_unit(eg1.java:35)
 	at com.foo.com.eg1.main(eg1.java:26)
 
 
 
 
 
 
 parser source code ( .jj file ) =================================
 
 
 options {
 	JDK_VERSION = ""1.5"";
 	DEBUG_PARSER=true;
 	DEBUG_TOKEN_MANAGER=true;
 }
 PARSER_BEGIN(eg1)
 package com.foo.com;
 
 public class eg1 {
 
 	private static void msg(String s) {
 			System.out.println( ""msg : "" + s);
 	}
 
 public static void main(String args[]) throws ParseException {
 
 	java.io.InputStream input;
 	int ai = 0;
 
 	if( ai == (args.length-1)) {
 		msg( ""Reading from file "" + args[ai] + "" . . ."" );
 		try {
 			input = new java.io.FileInputStream( args[ai] );
 		} catch ( java.io.FileNotFoundException e ) {
 			msg(""File "" + args[0] + "" not found."");
 			return;
 		}
 
 	 eg1 parser = new eg1( input );
 		parser.enable_tracing();
 		parser.compile_unit();
 		msg(""Program parsed successfully."");
 
 	}
 }
 }
 PARSER_END(eg1)
 
 SKIP :
 {	"" ""
 	| ""\t"" | ""\r"" | ""\n""
 	| ""//"" : IN_LINE_COMMENT
 	| ""/*"" : IN_COMMENT
 	| ""#"" : PREPROCESSOR_OUTPUT
 }
 
 <IN_LINE_COMMENT> SKIP:
 {	""\n"" : DEFAULT
 }
 
 <IN_LINE_COMMENT> MORE:
 {	< ~[] >
 }
 
 <IN_COMMENT> SKIP:
 {	""*/"" : DEFAULT
 }
 
 <IN_COMMENT> MORE:
 {	< ~[] >
 }
 
 <PREPROCESSOR_OUTPUT> SKIP:
 {	""\n"" : DEFAULT
 }
 
 <PREPROCESSOR_OUTPUT> MORE:
 {	< ~[] >
 }
 
 TOKEN :
 {	 < LCURLYBRACE: ""{"" > | < RCURLYBRACE: ""}"" > | < 
 LSQUAREBRACKET: ""["" > | < RSQUAREBRACKET: ""]"" >
 	| < LPARENTHESIS: ""("" > | < RPARENTHESIS: "")"" > | < 
 SCOPE: ""::"" > | < COLON: "":"" >
 	| < SEMICOLON: "";"" > | < COMMA: "","" > | < 
 QUESTIONMARK: ""?"" > | < ELLIPSIS: ""..."" >
 	| < ASSIGNEQUAL: ""="" > | < TIMESEQUAL: ""*="" > | < 
 DIVIDEEQUAL: ""/="" > | < MODEQUAL: ""%="" >
 	| < PLUSEQUAL: ""+="" > | < MINUSEQUAL: ""-="" > | < 
 SHIFTLEFTEQUAL: ""<<="" > | < SHIFTRIGHTEQUAL: "">>="" >
 	| < BITWISEANDEQUAL: ""&="" > | < BITWISEXOREQUAL: ""^="" > | < 
 BITWISEOREQUAL: ""|="" > | < OR: ""||"" >
 	| < AND: ""&&"" > | < BITWISEOR: ""|"" > | < 
 BITWISEXOR: ""^"" > | < AMPERSAND: ""&"" >
 	| < EQUAL: ""=="" > | < NOTEQUAL: ""!="" > | < 
 LESSTHAN: ""<"" > | < GREATERTHAN: "">"" >
 	| < LESSTHANOREQUALTO: ""<="" > | < GREATERTHANOREQUALTO: "">="" > | < 
 SHIFTLEFT: ""<<"" > | < SHIFTRIGHT: "">>"" >
 	| < PLUS: ""+"" > | < MINUS: ""-"" > | < 
 STAR: ""*"" > | < DIVIDE: ""/"" >
 	| < MOD: ""%"" > | < PLUSPLUS: ""++"" > | < 
 MINUSMINUS: ""--"" > | < TILDE: ""~"" >
 	| < NOT: ""!"" > | < DOT: ""."" > | < 
 POINTERTO: ""->"" > | < DOTSTAR: "".*"" >
 	| < ARROWSTAR: ""->*"" > | < AUTO: ""auto"" > | < 
 BREAK: ""break"" > | < CASE: ""case"" >
 	| < CATCH: ""catch"" > | < CHAR: ""char"" > | < 
 CONST: ""const"" > | < CONTINUE: ""continue"" >
 	| < _DEFAULT: ""default"" > | < DELETE: ""delete"" > | < 
 DO: ""do"" > | < DOUBLE: ""double"" >
 	| < ELSE: ""else"" > | < ENUM: ""enum"" > | < 
 EXTERN: ""extern"" > | < FLOAT: ""float"" >
 	| < FOR: ""for"" > | < FRIEND: ""friend"" > | < 
 GOTO: ""goto"" > | < IF: ""if"" >
 	| < INLINE: ""inline"" > | < INT: ""int"" > | < 
 LONG: ""long"" > | < NEW: ""new"" >
 	| < PRIVATE: ""private"" > | < PROTECTED: ""protected"" > | < 
 PUBLIC: ""public"" > | < REDECLARED: ""redeclared"" >
 	| < REGISTER: ""register"" > | < RETURN: ""return"" > | < 
 SHORT: ""short"" > | < SIGNED: ""signed"" >
 	| < SIZEOF: ""sizeof"" > | < STATIC: ""static"" > | < 
 STRUCT: ""struct"" > | < CLASS : ""class"" >
 	| < SWITCH: ""switch"" > | < TEMPLATE: ""template"" > | < 
 THIS: ""this"" > | < TRY: ""try"" >
 	| < TYPEDEF: ""typedef"" > | < UNION: ""union"" > | < 
 UNSIGNED: ""unsigned"" > | < VIRTUAL: ""virtual"" >
 	| < VOID: ""void"" > | < VOLATILE: ""volatile"" > | < 
 WHILE: ""while"" > | < OPERATOR: ""operator"" >
 	| < TRUETOK: ""true"" > | < FALSETOK: ""false"" > | < 
 THROW: ""throw"" > | < MUTABLE: ""mutable"" >
 	| < BOOL: ""bool"" > | < USING: ""using"" > | < 
 TYPEID: ""typeid"" > | < EXPORT: ""export"" >
 	| < WCHAR_T: ""wchar_t"" > | < TYPENAME: ""typename"" > | < 
 EXPLICIT: ""explicit"" > | < CONST_CAST: ""const_cast"" >
 	| < ZERO : ""0"" > | < NAMESPACE : ""namespace"" > | < 
 REINTERPRET_CAST: ""reinterpret_cast"" >
 	| < STATIC_CAST: ""static_cast"" > | < DYNAMIC_CAST: ""dynamic_cast"" >
 }
 
 
 TOKEN :
 {
 	 < MOD_CLASSNAME : ""sc_module"" >
 	| < MOD_MACRO : ""SC_MODULE"" >
 	| < SC_IN : ""sc_in"" >
 	| < SC_OUT : ""sc_out"" >
 	| < SC_INOUT : ""sc_inout"" >
 	| < SC_FIFOIN : ""sc_fifo_in"" >
 	| < SC_FIFOOUT : ""sc_fifo_out"" >
 	| < SC_PORT : ""sc_port"" >
 	| < SC_FIFO : ""sc_fifo"" > 
 
 	
 	| < SCCTOR_MACRO : ""SC_CTOR"" >
 	| < SC_METHOD : ""SC_METHOD"" >
 	| < SC_THREAD : ""SC_THREAD"" >
 	| < SC_CTHREAD : ""SC_CTHREAD"" >
 	| <EVERYTHING :~[]>
 }
 
 TOKEN [IGNORE_CASE] :
 {
 	 < OCTALINT : <ZERO> ([""0""-""7""])* >
 	| <	OCTALLONG : <OCTALINT> ""l"" >
 	| <	UNSIGNED_OCTALINT : <OCTALINT> ""u"" >
 	| <	UNSIGNED_OCTALLONG : <OCTALINT> (""ul"" | ""lu"") >
 	
 	| <	DECIMALINT : [""1""-""9""] ([""0""-""9""])* >
 	| <	DECIMALLONG : <DECIMALINT> [""u"",""l""] >
 	| <	UNSIGNED_DECIMALINT : <DECIMALINT> ""u"" >
 	| <	UNSIGNED_DECIMALLONG : <DECIMALINT> (""ul"" | ""lu"") >
 	
 	
 	| <	HEXADECIMALINT : ""0x"" ([""0""-""9"",""a""-""f""])+ >
 	| <	HEXADECIMALLONG : <HEXADECIMALINT> ([""u"",""l""])? >
 	| <	UNSIGNED_HEXADECIMALINT : <HEXADECIMALINT> ""u"" >
 	| <	UNSIGNED_HEXADECIMALLONG : <HEXADECIMALINT> (""ul"" | ""lu"") >
 	
 	
 	| <	FLOATONE : (([""0""-""9""])+ ""."" ([""0""-""9""])* | ([""0""-""9""])* ""."" 
 ([""0""-""9""])+)
 								(""e"" ([""-
 "",""+""])? ([""0""-""9""])+)? ([""f"",""l""])? >
 	
 	| <	FLOATTWO : ([""0""-""9""])+ ""e"" ([""-"",""+""])?	([""0""-""9""])+ 
 ([""f"",""l""])? >
 }
 
 TOKEN :
 {
 
 	< CHARACTER : ( ""L"" )? ""'""
 	 (	 (~[""'"",""\\"",""\n"",""\r""])
 	 | (""\\"" (
 						 
 [""n"",""t"",""v"",""b"",""r"",""f"",""a"",""\\"",""?"",""'"",""\""""]
 						|
 						 ""0"" ([""0""-""7""])*
 						|
 						 [""1""-""9""] ([""0""-""9""])*
 						|
 						 (""0x"" | ""0X"") ([""0""-""9"",""a""-
 ""f"",""A""-""F""])+
 					 )
 		 )
 	 )
 	 ""'"" >
 
 | <	STRING : (""L"")? ""\""""
 	 ( ( ~[""\"""",""\\"",""\n"",""\r""])
 	 | (""\\"" (
 						 
 [""n"",""t"",""v"",""b"",""r"",""f"",""a"",""\\"",""?"",""'"",""\""""]
 						|
 						 ""0"" ([""0""-""7""])*
 						|
 						 [""1""-""9""] ([""0""-""9""])*
 						|
 						 (""0x"" | ""0X"") ([""0""-""9"",""a""-
 ""f"",""A""-""F""])+
 					 )
 		 )
 	 )*
 	 ""\"""" >
 }
 
 TOKEN :
 {	< ID : [""a""-""z"",""A""-""Z"", ""_""] ([""a""-""z"",""A""-""Z"",""0""-""9"",""_""])* >
 }
 
 void compile_unit() : { }
 {
 	port_var_declaration()
 }
 
 void port_var_declaration() : {}
 {
 	""sc_in"" ""<"" "">"" <ID> <COMMA> <ID> "";""
 }
 
 void function_params() : {}
 {
 	typename() ( LOOKAHEAD( 1 ) <ID> )? ( "", "" typename() ( <ID> )? )*
 }
 
 void member_variable() : {}
 {
 	port_var_declaration()
 }
 
 void template_argment() : {}
 {
 	 types() | <STRING> | constant()
 }
 
 void types():{}
 {
 	buildin_type_specifier()
 	| ( ""::"" )? ( LOOKAHEAD( namespace()) namespace())? typename() ( ""<"" 
 template_argment() "">"" )?	
 }
 
 void typename() : {}
 {
 	 < ""sc_module"" >
 	| sc_template_typename()
 	| <ID>
 }
 
 void sc_template_typename() : {}
 {
 	 < ""sc_fifo"" >
 	| sc_port_template_typename()
 }
 
 void sc_port_template_typename() : {}
 {
 	 < ""sc_in"" >
 	| < ""sc_out"" >
 	| < ""sc_inout"" >
 	| < ""sc_fifo_in"" >
 	| < ""sc_fifo_out"" >
 	| < ""sc_port"" >
 }
 
 void namespace() : {}
 {
 	typename() ( LOOKAHEAD( 2 ) ""::"" typename())* ""::""
 }
 
 void buildin_type_specifier() : {}
 {
 	 ""char"" | ""wchar_t"" | ""bool"" | ""short"" | ""int"" | ""long"" | ""signed""
 	| ""unsigned"" | ""float"" | ""double"" | ""void""
 }
 
 void constant() : {}
 {	 <ZERO> | <OCTALINT> | <OCTALLONG> | <DECIMALINT> | <DECIMALLONG>
 	 | <HEXADECIMALINT> | <HEXADECIMALLONG> | <UNSIGNED_OCTALINT>
 	 | <UNSIGNED_OCTALLONG> | <UNSIGNED_DECIMALINT> | <UNSIGNED_DECIMALLONG>
 	 | <UNSIGNED_HEXADECIMALINT> | <UNSIGNED_HEXADECIMALLONG>
 	 | <CHARACTER> | <FLOATONE> | <FLOATTWO>
 	 | ""true"" | ""false""
 }",,,,,,,,0|i0e0vz:,,,,,81793,,,116
javacc,JAVACC-115,JJTree and javaCC do not always generate package specs,Bug,Closed,Critical,Duplicate,sreeni,adroffner,adroffner,03/Feb/06 1:15 PM,,02/Sep/08 5:27 AM,02/Sep/08 5:27 AM,4.0,4.1,jjtree,,0,0,,,,,,,,"Operating System: All
 Platform: All","JJTree and javaCC do not always generate package specs to match the declared
 parser. For example, Node.java and ParseException.java are in the default package.
 I think it is a bug to leave these classes in the default package.
 
 Why isn't there a run-time jar, e.g. javaccrt.jar? Is this for efficiency on old
 Java, or legal reasons? This is the best solution.
 
 Otherwise, the declared parser package spec should go into the java files.
 
 An option could choose betwwen a run-time JAR or in-line *.java file, with the
 package spec.",,,,,,,,0|i0fapj:,,,,,89216,,,115
javacc,JAVACC-114,#81 fix not applied to downloadable 4.0 binaries,Bug,Closed,Major,Duplicate,sreeni,faux,faux,01/Feb/06 5:20 PM,,02/Sep/08 1:20 AM,02/Sep/08 1:20 AM,4.0,4.1,general,,1,0,,,,,,,,"Operating System: Windows XP
 Platform: All","Issue 81 (https://javacc.dev.java.net/issues/show_bug.cgi?id=81) has not been 
 fixed in the downloadable binaries and source linked to from the front page. (
 ie. https://javacc.dev.java.net/files/documents/17/26776/javacc-4.0.tar.gz)
 
 A working binary is (temporarily) avaliable at http://faux.uwcs.co.uk/javacc.jar
 (http://faux.uwcs.co.uk/javacc.jar.asc) for anyone else who's project is being 
 blocked by this.",,,,,,,,0|i09qm7:,,,,,56801,,,114
javacc,JAVACC-113,JJTREE_OUTPUT_DIRECTORY not listed in jjtree help,Bug,Closed,Major,Fixed,tcopeland,gk5885,gk5885,15/Jan/06 6:12 AM,,02/Sep/08 1:18 AM,02/Sep/08 1:18 AM,4.0,4.1,jjtree,,0,0,,,,,,,,"Operating System: All
 Platform: All","The JJTREE_OUTPUT_DIRECTORY option listed in the jjtree documentation is not listed in the command line 
 help produced by jjtree.",,,,,,,,0|i09z67:,,,,,58187,,,113
javacc,JAVACC-112,enum is reserved keyword under 1.5,Bug,Closed,Major,Fixed,sreeni,castortech,castortech,28/Dec/05 2:03 PM,,02/Sep/08 1:17 AM,02/Sep/08 1:17 AM,current,4.1,general,,0,0,,,,,,,,"Operating System: All
 Platform: All","many places in the code, enum is used as an identifier, making it conflict with
 java 1.5 since enum is now a keyword. Suggest renaming all instances to enu to
 avoid the conflict and allow javacc to compile under 1.5",,,,,,,,0|i0d4z3:,,,,,76623,,,112
javacc,JAVACC-111,grammar on SQL,New Feature,Closed,Trivial,Incomplete,sreeni,chen_x_y,chen_x_y,26/Dec/05 6:47 AM,,14/Jun/09 9:34 AM,14/Jun/09 9:34 AM,current,milestone 1,general,,0,0,,,,,,,,"Operating System: All
 Platform: All","Dear all:
 I want some samples on the grammar on SQL. Is there any grammar files 
 about this issue? If yes, would you please send to my mail address:
 
 watson@shonetown.com or chen_x_y@hotmail.com
 
 Thanks",,,,,,,,0|i0c127:,,,,,70157,,,111
javacc,JAVACC-110,JJTree doesn't allow the node names with full class path,Improvement,Open,Major,Unresolved,sreeni,obuchwal,obuchwal,18/Dec/05 4:08 AM,,02/Sep/08 3:11 AM,,current,not determined,jjtree,,0,0,,,,,,,,"Operating System: Mac OS X
 Platform: Macintosh","For having many nodes with similar names, we would like to specify the node name of a production with 
 its full and absolute class path. 
 But currently only an identifier is expected after the # character",,,,,,,,0|i0crhb:,,,,,74437,,,110
javacc,JAVACC-109,Generating into packages,Improvement,Closed,Major,Incomplete,sreeni,olofw,olofw,15/Sep/05 1:37 AM,,14/Jun/09 9:34 AM,14/Jun/09 9:34 AM,current,milestone 1,general,,0,0,,,,,,,,"Operating System: All
 Platform: All","All generated classes are generated into the default package. This causes a
 major problem since it is illegal to import a class from the default namespace
 in Java 5. To get around this, one must write all code that uses the generator
 into the default package or be prepared to move the files after each
 modification of the grammar file. This should be fairly easy to fix.",,,,,,,,0|i0d47r:,,,,,76500,,,109
javacc,JAVACC-108,Avoiding java.lang.Error in generated code,Improvement,Resolved,Major,Incomplete,sreeni,vfedik,vfedik,14/Aug/05 1:14 PM,,02/Sep/08 3:13 AM,02/Sep/08 3:13 AM,current,not determined,general,,0,0,,,,,,,,"Operating System: All
 Platform: All","Would like to rework JavaCC so that Errors won't be thrown in generated code.
 Having them is counterintuitive for third-party developers as they slip ""common
 sense"" try-catches and may lead to the abrupt termination of the running
 application. For example, I suggest substituting java.lang.Error in
 XYZParser#ReInit and XYZTokenManager#ReInit with java.lang.IllegalStateException.
 
 This issue relates to the Issue #12, which proposed making TokenMgrError a
 subclass of Exception. Well, why not make ParseException and TokenizeException
 (a new name for that class?) bot unchecked? By implementing the change on my own
 code I learned that it's not feasible having TokenizeException being a checked
 one as this necessitated surrounding every invocation of XYZparser#getToken with
 a try-catch.
 
 Seems like a major change that cannot be delivered 100% backward-compatible. Any
 comments?",,,,,,,,0|i0eeaf:,,,,,83964,,,108
javacc,JAVACC-107,Access modifiers for productions,Improvement,Resolved,Major,Fixed,sreeni,vfedik,vfedik,11/Aug/05 12:07 PM,,13/Aug/05 10:01 AM,13/Aug/05 10:01 AM,current,milestone 1,parser generator,,0,0,,,,,,,,"Operating System: All
 Platform: All","If (re)structuring grammars, I often end up with many utility-productions (e.g.
 lookahead) that I don't want to expose to end users. Therefore, it would be
 helpful to be able to specify access modifiers to BNF and Javacode productions. 
 
 I've implemented the change myself that involved some modifications in files
 jjtree/JJTree.jjt, parser/JavaCC.jj, parser/NormalProduction.java and
 parser/ParseEngine.java. If you're interested in including it, I can create a
 patchfile.",,,,,,,,0|i0cjs7:,,,,,73190,,,107
javacc,JAVACC-106,JDK 1.5 grammar additions,Bug,Open,Major,Unresolved,sreeni,vfedik,vfedik,10/Aug/05 3:38 AM,,02/Sep/08 3:09 AM,,current,not determined,general,,0,0,,,,,,,,"Operating System: All
 Platform: All","According to the JLS3, PackageDeclaration() (see #7.4.1), EnumConstant() (see
 #8.9) and FormalParameter()/LocalVariableDeclaration() (see #8.4.1/14.4) may be
 prefixed by Annotations().",,,,,,,,0|i0coc7:,,,,,73928,,,106
javacc,JAVACC-105,parser instance reference in non-static TokenManager,Improvement,Resolved,Major,Fixed,sreeni,hagen_schendel,hagen_schendel,09/Aug/05 5:53 AM,,14/Aug/05 6:42 AM,14/Aug/05 6:42 AM,current,milestone 1,parser generator,,0,0,,,,,,,,"Operating System: All
 Platform: All","If STATIC is FALSE, add a field called ""parser"" in cu_name+""TokenManager"" and
 set it by constructor.",,,,,,,,0|i0falr:,,,,,89199,,,105
javacc,JAVACC-104,frfrfr,New Feature,Closed,Major,Incomplete,sreeni,zzllj,zzllj,02/Aug/05 6:07 AM,,14/Jun/09 9:33 AM,14/Jun/09 9:33 AM,current,milestone 1,jjtree,,0,0,,,,,,,,"Operating System: Windows XP
 Platform: All",rer,,,,,,,,0|i0a5uf:,,,,,59268,,,104
javacc,JAVACC-103,debug_parser and debug_token_manager should also print the line/col info,Improvement,Resolved,Major,Fixed,sreeni,sreeni,sreeni,25/Jul/05 11:50 AM,,22/Dec/05 5:20 PM,22/Dec/05 5:20 PM,current,milestone 1,general,,0,0,,,,,,,,"Operating System: All
 Platform: All","It will be greatly helpful if the debuginfor included the line/col # for
 consumed chars with debug_token_manager and consumed token(s) with debug_parser.",,,,,,,,0|i0b4zj:,,,,,64961,,,103
javacc,JAVACC-102,String instead of InputStream,Improvement,Closed,Major,Incomplete,sreeni,alfranio,alfranio,22/Jul/05 1:58 AM,,14/Jun/09 9:33 AM,14/Jun/09 9:33 AM,current,milestone 1,parser generator,,0,0,,,,,,,,"Operating System: All
 Platform: All","Instead of reading from an inputstream I would like to feed the parser with
 strings, is it possible ?
 If it is, how could I do that ?
 
 Best regards,
 
 Alfranio Junior",,,,,,,,0|i060bb:,,,,,35044,,,102
javacc,JAVACC-101,ReInit(InputStream) causes a stack overflow.,Bug,Resolved,Major,Fixed,sreeni,jsoutter,jsoutter,21/Jul/05 5:33 AM,,22/Dec/05 10:27 AM,22/Dec/05 10:27 AM,current,milestone 1,parser generator,,0,0,,,,,,,,"Operating System: All
 Platform: All","For: javacc-4.0beta1.zip
 
 Calling ReInit(InputStream) on the generated parser class causes a 
 StackOverflowError.
 
 The issue is that ReInit(InputStream) is recursivly defined in the generated 
 class.
 
 static public void ReInit(java.io.InputStream stream) {
 ReInit(stream);
 }
 
 Example input file. In this example, the error appears in ExampleParser.java.
 
 
 options {
 	STATIC = true;
 	KEEP_LINE_COLUMN = true;
 	CACHE_TOKENS = true;
 	DEBUG_PARSER = false;
 }
 
 PARSER_BEGIN( ExampleParser )
 
 package com.any ;
 
 public class ExampleParser
 {
 }
 
 PARSER_END( ExampleParser )
 
 
 TOKEN :
 {
 <EXAMPLE:			""Example"" >
 }
 
 
 SKIP :
 {
 	< 					( "" "" | ""\t"" ) >
 }
 
 
 void all() :
 { }
 {
 	( <EXAMPLE> )*
 	
 	<EOF>
 }",,,,,,,,0|i08jdz:,,,,,49798,,,101
javacc,JAVACC-100,random expression generation according to EBNF,New Feature,Open,Major,Unresolved,sreeni,lpimmes,lpimmes,16/Jul/05 9:52 AM,,22/Dec/05 1:06 PM,,current,not determined,parser generator,,0,0,,,,,,,,"Operating System: All
 Platform: All","The javacc tool is great; I do enjoy working with it.
 But, for my own peace of mind, I want to generate many random sentences 
 (natural language expressions) given a working EBNF grammer (including lexer), 
 to:
 1) test for ambiguity
 2) to view combinations of expressions
 
 I have managed to take an existing grammar, and have the parser parse each 
 sentence properly (as expectecd). Note because of recursion, I had to 
 eventually force the generation of a terminal symbol, so as not cause a stack 
 overflow.
 Fine, but for a non trivial language, which has many syntactic features, this 
 is time consuming, and error prone.
 
 The best scenario would be parser compiles with no errors, nor warnings.
 Invoke a function, to generate random sentences, which are displayed on console.
 Any suggestions?
 Thanks for your time.
 Luke",,,,,,,,0|i08nsf:,,,,,50511,,,100
javacc,JAVACC-99,Support nested classes as nodes,New Feature,Resolved,Major,Fixed,sreeni,vfedik,vfedik,15/Jul/05 8:16 AM,,13/Aug/05 2:42 PM,13/Aug/05 2:42 PM,current,milestone 1,jjtree,,0,0,,,,,,,,"Operating System: All
 Platform: All","Sometimes it comes in handy to use static nested classes in tree construction.
 For example, if parsing try-catch-finally statements, the ""catch"" and ""finally""
 could be represented by classes TryStatement#Catch and TryStatement#Finally,
 respectively. A regular ""dotted"" naming syntax would be fine.
 
 I've figured out that the desired functionality can be achieved by modifying two
 files:
 
 A) src/org/javacc/jjtree/JJTree.jjt:
 <patch>
 @@ -793,12 +793,10 @@
 ASTNodeDescriptor node_descriptor() #NodeDescriptor :
 {
 Token t, n = null;
 + String s = null;
 }
 {
 - ""#"" ( t=identifier() | t=<VOID> )
 - {
 -		 jjtThis.name = t.image;
 -		 }
 + ""#"" ( s = Name() { jjtThis.name = s; } | t = <VOID> { jjtThis.name = t.image; } )
 [
 LOOKAHEAD(1)
 ""(""
 </patch>
 
 B) src/org/javacc/jjtree/ASTNodeDescriptor.java
 <patch>
 @@ -68,7 +68,7 @@
 
 String getNodeId()
 {
 - return ""JJT"" + name.toUpperCase();
 + return ""JJT"" + name.toUpperCase().replace('.', '_');
 }
 </patch>
 
 The latter patch ensures that during the formation of constant names all dots
 are replaced with underscores.",,,,,,,,0|i0ajzr:,,,,,61560,,,99
